userId,movieId,rating,timestamp,tmdbId
212,110102,3.0,1523216946,100402
373,648,4.0,846830246,954
266,457,4.0,945670028,5503
477,1259,4.0,1200940002,235
64,8783,3.5,1161529386,6947
80,84601,4.0,1377308978,48138
298,4270,1.5,1449592106,1734
249,6754,3.5,1415415447,277
282,49530,4.5,1378494997,1372
265,2322,4.0,965315248,9425
299,1961,4.0,974620129,380
562,3863,4.5,1368892053,8843
561,48516,4.5,1491091045,1422
312,1219,5.0,1043175952,539
274,2860,3.5,1172007713,11001
272,44191,4.0,1532266394,752
159,88405,2.5,1508641239,50544
140,6870,3.5,1096909055,322
572,736,2.0,945888467,664
448,153,2.5,1118166852,414
593,8368,3.5,1181007997,673
140,6279,4.0,1087314689,6016
328,356,3.0,1494207226,13
249,48516,5.0,1346757793,1422
587,153,3.0,953140530,414
370,7153,4.5,1159161761,122
117,225,3.0,844162913,8984
103,99114,4.5,1431955015,68718
534,76175,4.0,1459787996,18823
290,1193,5.0,974937663,510
298,4255,3.0,1447599313,13166
610,85510,3.0,1493847872,23629
610,99721,1.5,1493848836,76617
452,2600,4.0,1019580705,1946
200,57640,4.0,1229887672,11253
419,3999,2.5,1318337978,11678
249,44022,3.5,1415415583,950
570,454,3.5,1181477413,37233
367,910,4.0,997811632,239
274,2605,3.5,1171759327,1844
534,3489,4.5,1459787996,879
599,3949,5.0,1498457191,641
438,5952,4.0,1105650247,121
249,2735,3.5,1354225922,10136
288,1272,3.0,980531791,11202
391,780,1.0,1031030771,602
89,4728,3.0,1520408527,9896
414,91658,4.0,1485656810,65754
462,2361,4.0,1123891796,692
426,8529,3.0,1451187540,594
447,303,5.0,836962019,12106
249,5872,3.5,1415415395,36669
305,58803,4.0,1460136209,8065
60,3386,4.0,1393541937,820
1,70,3.0,964982400,755
484,58315,3.5,1342368157,12177
126,150,4.0,845925577,568
186,2052,3.0,1031073228,10439
580,45722,4.5,1167789680,58
448,1129,3.0,1019125369,1103
182,3160,5.0,1054780364,334
534,112623,1.5,1459787998,119450
425,165,3.5,1085477334,1572
414,107406,4.0,1489536975,110415
367,3453,4.0,997813241,13539
462,1210,1.0,1154037668,1892
480,1982,3.0,1179162080,948
477,38038,4.0,1200941706,533
222,4973,3.0,1391346900,194
376,34405,4.0,1364933349,16320
198,648,3.0,1034139174,954
260,235,4.0,1109408249,522
216,945,3.0,975212151,3080
483,68073,4.5,1277596028,18947
216,3981,2.0,974733592,8870
266,1266,5.0,944980201,33
448,4233,2.5,1062524267,10646
274,1591,2.0,1171787230,10336
152,63876,3.5,1450867867,10139
534,96079,3.5,1459787997,37724
552,597,2.5,1111473085,114
439,78499,4.0,1436943970,10193
586,6365,4.0,1529901492,604
249,1199,3.5,1346757723,68
307,6868,4.0,1192631810,4997
14,150,4.0,835440977,568
580,8798,4.0,1167791401,1538
51,6934,0.5,1230929340,605
274,5618,4.0,1219088538,129
15,134130,4.0,1510571883,286217
104,52975,4.0,1231167773,2976
20,2167,2.0,1054036297,36647
299,3555,4.0,974620319,3536
445,5618,4.5,1454621790,129
101,3298,4.0,968440874,14181
298,127108,2.0,1458977485,167073
271,5810,3.0,1234302290,65
469,3253,4.0,965425597,8872
269,783,4.0,850865522,10545
390,4973,5.0,1250335591,194
68,6539,5.0,1158531197,22
610,45722,3.5,1493844944,58
210,123553,1.0,1522173402,252360
437,348,3.0,859721525,11382
469,3671,4.0,965336955,11072
266,2702,5.0,947645377,10279
73,88140,4.5,1464197386,1771
210,111362,4.5,1527266101,127585
453,3968,4.0,1005966078,1636
41,6870,3.0,1459367573,322
330,1573,0.5,1285905431,754
15,44,1.0,1299424916,9312
597,1186,5.0,941639892,1412
280,1,4.5,1348435273,862
249,4018,3.5,1356439453,3981
448,3087,3.0,1019127748,9647
525,4226,4.0,1476476441,77
432,5349,2.5,1316391780,557
122,64957,4.5,1461561589,4922
608,3421,3.5,1117490862,8469
432,80880,4.0,1335139601,44113
274,5401,2.0,1171830538,12277
610,58332,2.0,1493848387,13025
61,7438,4.0,1145532551,393
584,337,3.0,834987866,1587
354,1645,3.5,1200953160,1813
331,3535,5.0,1537157975,1359
365,4973,1.0,1488333520,194
551,8798,4.0,1504925825,1538
600,5902,5.0,1237709173,2757
523,317,4.0,1503126249,11395
222,91483,1.5,1391347639,70074
34,31685,2.0,1166464153,8488
365,58559,3.5,1488332410,155
522,71535,4.0,1258778547,19908
587,3467,4.0,953137416,24748
346,750,4.5,1125857842,935
103,7361,4.5,1431957254,38
551,4226,3.0,1504320903,77
435,2353,4.5,1366675820,9798
109,296,5.0,841106309,680
7,1240,5.0,1106712575,218
232,6593,3.0,1182909798,10330
314,62,4.0,836234560,2054
610,84944,3.5,1493847274,44896
332,30793,3.5,1352672158,118
217,1779,3.0,955942327,10153
359,2990,3.0,1192499697,709
305,122892,3.0,1460134192,99861
391,5283,3.0,1030825911,11452
608,1610,3.0,1117504389,1669
474,1667,2.0,1046881084,9770
524,924,4.0,851609506,62
178,1213,4.0,1164355572,769
502,318,5.0,1111757439,278
425,8798,3.0,1106482650,1538
414,69640,3.0,1261423128,11322
583,69122,3.0,1481474158,18785
380,3421,5.0,1493474237,8469
111,81591,3.5,1516140988,44214
448,100498,1.5,1395514136,47964
279,2959,3.5,1506394163,550
474,40815,5.0,1133204269,674
477,2628,4.0,1200939784,1893
17,68157,4.0,1305696894,16869
596,1214,4.0,1535709656,348
166,1097,4.0,1190828509,601
274,5816,3.0,1171944300,672
18,80489,4.0,1463686312,23168
119,46337,4.0,1440879687,9513
187,3504,5.0,1161954752,10774
362,1645,5.0,1530641485,1813
514,62,4.0,1533949200,2054
385,780,3.0,839867301,602
42,11,5.0,996219314,9087
414,8371,3.0,1216150460,2789
408,5064,5.0,1467361327,11362
380,6365,4.0,1494071223,604
334,1291,3.5,1225477724,89
298,91622,0.5,1467489735,57157
49,109487,4.5,1493093231,157336
88,68157,4.5,1331421747,16869
601,99114,4.0,1521397830,68718
555,1663,4.0,978821265,10890
562,364,5.0,1368893720,8587
429,315,4.0,828124616,2636
332,56174,3.0,1352673119,6479
275,1610,4.0,1049079562,1669
552,3751,4.5,1112151337,7443
352,81591,2.0,1493674152,44214
282,1258,4.0,1514068326,694
98,63992,2.0,1532457530,8966
93,380,5.0,942946091,36955
119,91542,4.0,1450537060,58574
256,98809,3.5,1446580784,49051
483,64957,4.0,1291838765,4922
544,1356,5.0,850688634,199
339,61024,2.5,1460182566,10189
381,3751,3.5,1168663122,7443
153,112552,1.0,1525548567,244786
305,111622,4.0,1460564104,198277
105,5872,4.0,1446749917,36669
6,161,3.0,845553253,8963
236,2542,5.0,943015062,100
599,8784,3.0,1498525648,401
289,2710,2.5,1143424645,2667
432,1831,4.0,1335139897,2157
166,5618,4.5,1188774593,129
265,589,4.0,965314811,280
514,4995,4.0,1533949192,453
330,4886,5.0,1285905314,585
402,780,5.0,852552188,602
305,788,2.0,1460366765,9327
478,1584,2.5,1121467278,686
274,4732,1.5,1172030377,9683
263,8535,4.0,1091039700,15237
517,60397,3.5,1488398635,11631
62,1089,5.0,1521488724,500
479,3552,4.0,1039367642,11977
380,36519,3.0,1494267574,9335
356,3552,5.0,1228072894,11977
608,3448,3.5,1117408239,801
475,7254,4.0,1498030411,1954
66,1265,3.5,1093748059,137
425,1729,3.5,1085490987,184
597,2640,4.0,941640505,1924
111,122900,3.0,1518661474,102899
160,2387,5.0,971437089,10029
534,77866,4.0,1459787995,20662
603,1594,4.0,963179312,14585
73,63992,2.0,1464282935,8966
565,592,2.0,846533209,268
381,33794,3.5,1164383184,272
607,2881,5.0,963080278,10398
484,3462,3.5,1342228672,3082
408,44840,3.0,1468361608,9957
349,480,3.0,834751024,329
19,2171,2.0,965706728,41469
177,79695,2.0,1435525839,27578
469,1556,1.0,965335115,1639
560,59037,3.0,1469655537,7459
365,135536,4.0,1488945298,297761
563,2052,4.0,1440800279,10439
298,7153,4.0,1447517999,122
288,3798,2.0,1002140012,2655
77,33794,5.0,1535107540,272
328,2291,3.0,1494210519,162
330,7153,4.0,1285904330,122
274,7143,4.0,1177012817,616
353,163,3.0,831939991,8068
393,74458,0.5,1430507624,11324
599,1894,1.5,1519180175,6068
201,2355,5.0,939801930,9487
21,103141,4.0,1418932178,62211
317,1639,3.0,1430517305,2255
600,3535,3.5,1237709959,1359
387,4979,3.5,1094938539,9428
475,103253,4.5,1498031200,68724
105,108932,3.5,1447563537,137106
166,5952,4.5,1188774589,121
408,8798,4.5,1467371934,1538
307,8464,3.0,1186163275,9372
18,1210,4.5,1455209798,1892
382,56176,2.0,1515161212,6477
68,50872,4.0,1198454471,2062
452,1387,5.0,1013396622,578
391,1097,5.0,1030824424,601
582,97752,3.0,1446794081,83542
212,33794,4.0,1523216467,272
318,5378,3.0,1256504248,1894
480,2194,3.5,1179177965,117
83,7153,4.5,1332840094,122
368,587,3.0,971275906,251
256,4246,4.0,1447000983,634
485,10,4.0,837943350,710
450,3977,4.0,974704663,4327
199,778,3.5,1126036000,627
19,10,2.0,965709556,710
74,3949,5.0,1207501199,641
249,59784,4.0,1353792047,9502
452,2502,5.0,1013398144,1542
605,4639,4.0,1277096718,11467
280,5299,3.0,1348533288,8346
597,246,5.0,940362409,14275
474,47629,4.0,1180012143,1165
564,108156,4.0,1478454407,168530
599,2160,3.0,1498523312,805
596,33794,4.0,1535708299,272
18,90600,4.0,1511043515,70670
335,592,5.0,1261542361,268
111,48385,2.5,1516153506,496
593,2628,2.5,1181008458,1893
414,79091,3.5,1511535659,20352
372,1061,3.0,874416949,819
262,593,2.0,840305605,274
235,648,3.0,841422650,954
414,142488,5.0,1511535975,314365
387,4571,2.5,1095041258,1648
266,1527,3.0,945670160,18
448,3821,3.0,1041155796,12107
307,2296,1.5,1186172434,9429
563,70293,3.5,1446589980,24803
230,2762,2.5,1196304352,745
59,1552,3.0,953609496,1701
509,64716,3.5,1435995444,11321
368,1597,3.0,971276156,8834
221,1125,4.0,1111176433,11843
354,5418,4.0,1200869944,2501
134,47,4.0,832841168,807
380,63113,4.0,1494690927,10764
318,53322,3.5,1265575097,298
105,91529,4.0,1446571703,49026
525,6934,2.5,1476476322,605
106,4993,5.0,1467360286,120
307,4643,3.0,1186162583,869
139,7162,1.5,1453924977,2289
414,2328,2.0,962372036,9945
19,2572,3.0,965706365,4951
597,1527,4.0,941729029,18
42,2805,4.0,996262478,10154
57,2921,5.0,965798591,11901
489,98809,4.0,1355780780,49051
141,91500,3.5,1513130553,70160
474,4019,4.0,994819034,711
59,3256,5.0,953609167,9869
394,480,3.0,838994356,329
301,648,2.5,1211378093,954
169,8360,5.0,1092373232,809
547,1199,5.0,942723498,68
414,4034,4.0,986219241,1900
280,80463,3.5,1351485490,37799
93,2174,4.0,942946932,4011
132,48516,3.0,1329983583,1422
563,783,4.0,1441846374,10545
232,31420,2.5,1218170329,8978
357,2020,4.0,1348611745,859
288,27618,2.0,1246165131,10077
129,2916,4.0,1167376303,861
551,593,4.5,1504321002,274
380,31878,5.0,1494071378,9470
180,260,4.5,1270237876,11
455,161,4.0,836435930,8963
91,2791,4.5,1112713536,813
478,33493,4.0,1121467424,1895
561,8961,3.0,1491091031,9806
567,50872,4.0,1525283874,2062
182,6303,3.5,1063274615,10514
63,1580,2.0,1443201093,607
469,3174,3.0,965333531,1850
354,1917,3.5,1200870325,95
182,21,2.5,1054782030,8012
156,3468,5.0,953534519,990
47,2762,3.0,1496205184,745
356,1923,3.5,1229141038,544
354,356,4.5,1200869968,13
67,296,4.5,1501273753,680
305,53322,3.0,1460303315,298
542,2694,4.0,1163388817,9032
84,954,4.0,860397244,3083
24,3578,4.0,1458941548,98
95,5810,4.0,1043535872,65
44,836,3.0,869252163,12123
604,637,4.0,832081130,9099
249,62434,4.5,1415415659,10358
347,592,3.0,847645537,268
339,114180,3.5,1460518979,198663
337,1356,3.0,860255866,199
477,56174,4.0,1200941094,6479
182,3730,3.5,1054780455,592
18,71156,3.0,1455749513,10313
525,49272,3.5,1476476685,36557
284,15,4.0,832699795,1408
443,2329,4.0,1420236780,73
572,1704,5.0,945890206,489
41,2268,2.5,1459367652,881
307,5443,1.0,1189607373,35696
610,5378,3.5,1479544549,1894
608,10,4.0,1117408486,710
586,118696,5.0,1529899513,122917
169,3536,5.0,1059428134,4967
567,95510,2.0,1525288566,1930
135,587,4.0,1009691307,251
271,1371,4.0,1234301711,152
330,4993,3.5,1285904328,120
103,96079,4.0,1431970406,37724
68,7458,4.0,1158533071,652
216,2599,4.0,975212308,9451
561,2762,4.0,1491091986,745
414,68237,4.5,1258247519,17431
103,7438,5.0,1431970574,393
190,7361,5.0,1504310052,38
520,2393,3.5,1326610466,200
174,11,5.0,848487132,9087
332,912,4.5,1352672004,289
506,80549,4.0,1424487597,37735
395,485,2.0,841504887,9593
223,32587,4.0,1226209814,187
139,88140,2.5,1453924928,1771
606,98243,3.0,1368460316,81188
298,103539,2.5,1466277326,157386
19,830,2.0,965707016,2925
414,1831,1.0,961515392,2157
307,39234,2.5,1186257903,9701
438,4623,4.5,1105668412,9942
244,1994,3.0,975075399,609
580,27674,4.0,1176756039,9282
471,7147,4.0,1496669535,587
590,5266,2.5,1267150640,4547
274,5481,2.5,1173819620,818
182,224,3.0,1055157991,1909
572,2570,4.0,946481317,28029
527,1371,4.0,1033176045,152
160,4034,5.0,985383250,1900
603,36,4.0,953925157,687
307,910,3.0,1186162190,239
93,2916,5.0,942946208,861
414,6220,3.0,1095466158,10929
577,1674,3.0,945978364,9281
474,2640,4.0,983033492,1924
232,79428,3.0,1283133842,38778
561,112171,3.0,1491091622,156022
446,500,3.0,843839271,788
261,99114,4.0,1404881192,68718
263,2990,3.0,941590939,709
217,1390,2.0,955944634,17795
483,2916,4.5,1181495009,861
292,79132,3.0,1300059704,27205
45,2606,3.0,1007995058,6552
381,2353,4.5,1165976041,9798
182,2115,4.0,1054783847,87
252,6377,5.0,1498284193,12
282,2291,4.0,1378491647,162
210,101112,3.5,1537087984,68728
564,44193,3.0,1478454544,9655
247,112852,4.5,1467644255,118340
336,858,4.0,1120568513,238
484,724,3.0,1342297881,9100
432,59784,3.5,1335139965,9502
600,1028,3.0,1237713479,433
68,142488,4.5,1526947627,314365
452,3698,5.0,1019580965,865
327,3616,5.0,1234789416,10642
1,780,3.0,964984086,602
599,7439,2.0,1498510942,7220
450,589,5.0,974704982,280
447,145,3.0,836961393,9737
580,653,3.0,1167792598,8840
306,80463,2.0,1518380427,37799
62,48385,4.0,1521490315,496
86,59315,4.0,1344083069,1726
305,4011,5.0,1460221985,107
219,7147,2.5,1196497867,587
177,1198,3.5,1435523538,85
199,8983,3.5,1106663077,9550
383,3006,5.0,943569064,9008
229,648,4.0,838144015,954
477,3439,3.5,1213854960,1497
63,1704,3.5,1443199847,489
274,78574,3.5,1293658129,39013
514,1270,5.0,1533872291,105
105,4995,4.0,1446573323,453
141,69122,3.5,1513132006,18785
387,6773,3.5,1160898681,9662
274,3857,4.0,1197190483,10391
223,457,3.0,1226209951,5503
190,4734,3.0,1504310421,2294
177,4700,4.0,1435525215,9880
590,2959,3.5,1258416553,550
290,246,5.0,975030699,14275
440,3386,3.0,1237568756,820
599,71464,3.0,1498524471,12573
448,8665,3.5,1091273400,2502
610,136016,3.5,1493846626,105864
144,1246,3.0,1136812698,207
599,1034,2.5,1519173755,11229
572,1693,3.0,979922241,11831
567,51255,3.0,1525287228,4638
220,3421,4.5,1230069662,8469
561,1954,4.5,1491094627,1366
226,5419,2.5,1101194053,9637
135,1136,5.0,1009694275,762
407,54286,3.5,1424349573,2503
439,4022,4.5,1436943813,8358
580,44199,4.5,1176756099,388
603,2114,3.0,953927944,227
351,68157,3.5,1326028264,16869
525,2100,4.0,1476480786,2619
182,3901,3.5,1055156170,18074
94,377,3.0,843406826,1637
564,159093,4.0,1478452345,291805
248,102903,4.5,1534591663,75656
204,2313,4.0,1327169872,1955
477,5669,4.0,1200940297,1430
73,4226,4.0,1464267291,77
381,45499,3.0,1200824469,36668
148,356,4.0,1482548476,13
74,7158,3.0,1207501583,11093
597,562,4.0,940362491,11446
226,51255,4.5,1190445213,4638
480,3471,3.0,1179161227,840
300,356,4.0,1425351838,13
292,90249,3.5,1421974659,39254
330,153,3.0,1285905011,414
238,1272,5.0,1007931786,11202
132,1704,3.0,1157921515,489
592,500,5.0,837350175,788
274,72998,3.0,1284686423,19995
105,112290,4.0,1446572612,85350
603,1690,4.0,963177792,8078
387,42723,3.0,1137222322,1690
395,588,2.0,841503441,812
64,2450,2.0,1161565437,10658
153,7317,0.5,1525552680,9352
307,165,2.5,1186160959,1572
461,1704,4.0,1505935222,489
4,235,2.0,945173513,522
610,91529,4.5,1493844922,49026
202,3552,4.0,974923922,11977
368,3529,3.0,971276726,11027
28,44195,4.5,1234338584,9388
594,653,5.0,1108798882,8840
139,3827,3.5,1453924630,5551
466,5459,4.0,1439915394,608
541,610,3.0,835643477,11827
64,3408,2.0,1161520761,462
590,81591,4.0,1297830456,44214
266,1580,3.0,945669431,607
74,39183,4.0,1207500116,142
446,527,5.0,843839306,424
414,42730,2.5,1150727281,9918
217,919,3.0,955941874,630
89,1,3.0,1520408314,862
248,159093,4.5,1534591665,291805
57,3740,4.0,969754569,6978
517,5016,1.5,1488398940,6440
125,2387,4.5,1474382209,10029
432,91630,4.0,1335139828,56292
376,2724,2.5,1364932735,4806
318,71838,4.0,1347180246,22803
19,1690,1.0,965703885,8078
182,5812,3.5,1054780661,10712
29,2028,5.0,1362016835,857
477,1831,4.0,1200944861,2157
599,68954,3.0,1498524302,14160
74,40629,3.5,1207501885,4348
580,1377,3.0,1167674837,364
448,51662,3.0,1196096451,1271
517,4022,4.0,1487953207,8358
474,7347,3.0,1079359135,1586
368,3697,1.0,971277132,169
567,96079,3.0,1525287359,37724
410,750,5.0,990728229,935
105,48780,5.0,1446571710,1124
76,39446,4.5,1439166934,215
34,3717,4.5,1162048501,9679
387,53322,3.5,1185602625,298
195,3948,4.0,974708051,1597
166,2167,4.0,1189037884,36647
274,2791,4.0,1171491716,813
414,48142,3.5,1167845428,9676
534,93363,4.0,1459787997,49529
510,750,4.5,1141158725,935
448,553,3.5,1088933661,11969
600,1449,4.0,1237759830,16448
57,1590,2.0,965798974,8413
254,6539,4.0,1180446204,22
448,555,4.0,1079688049,319
62,45722,4.5,1521490305,58
348,5669,4.0,1378851566,1430
159,4069,2.0,1508640458,2018
162,592,4.0,836488862,268
561,79592,2.0,1491094332,27581
514,1962,4.0,1533872443,403
182,3977,4.0,1054782372,4327
160,2471,1.0,971436871,9396
365,107348,3.5,1488858031,109443
351,8970,3.5,1328288287,866
477,1556,0.5,1201159827,1639
483,8784,5.0,1215543087,401
41,122904,0.5,1459367333,293660
279,4993,4.0,1506394312,120
414,4306,4.0,990713929,808
510,4901,3.0,1141159166,1535
433,5299,5.0,1506823986,8346
177,3798,3.5,1435524696,2655
45,6377,5.0,1057006897,12
517,119155,3.0,1487956776,181533
312,2393,2.0,1043176864,200
57,674,4.0,965798849,8069
66,1704,5.0,1099187248,489
304,1242,5.0,891173047,9665
68,1625,2.0,1158532719,2649
318,3052,4.0,1413628035,1832
68,6378,3.0,1158532836,9654
484,2338,3.0,1342365624,3600
105,4369,4.0,1446573515,9799
275,3983,5.0,1049077440,14295
195,2840,3.0,1008558215,10307
216,2761,2.0,975211714,10386
312,1375,3.0,1043177016,157
64,2692,5.0,1161521090,104
256,106487,4.5,1447019716,101299
83,59615,2.0,1332838125,217
412,1230,4.0,939114074,703
122,2502,5.0,1461561661,1542
599,95449,2.0,1519120719,77930
307,3177,2.0,1186173247,10471
34,2959,4.0,1162049153,550
603,3425,3.0,963180281,41823
352,1214,5.0,1493931915,348
432,45447,4.0,1335140004,591
68,8983,3.5,1261622833,9550
564,67087,3.0,1478451796,16538
64,30810,5.0,1161529250,421
592,315,2.0,837350175,2636
76,2502,4.0,1439168287,1542
316,253,3.5,1111493480,628
132,6377,3.0,1157923069,12
405,76251,4.0,1295910517,23483
223,590,3.0,1226209783,581
489,4370,1.5,1332773878,644
72,296,4.5,1217324757,680
115,3354,3.0,970838690,2067
70,1246,5.0,1355198395,207
76,7254,3.0,1439165863,1954
509,74530,2.5,1435998910,32657
208,457,3.0,940639309,5503
273,296,4.0,835798985,680
489,7361,4.5,1332772373,38
414,41716,2.0,1153752805,9515
600,2297,3.5,1237713942,12159
488,2302,3.0,1112381821,10377
273,532,4.0,835860976,11592
249,53000,3.5,1346752711,1562
541,471,3.0,835643551,11934
480,5478,0.5,1179165951,8869
524,1200,5.0,851609623,679
483,2951,4.5,1415574429,391
522,110102,5.0,1399611273,100402
249,55247,3.5,1346757649,5915
590,1304,4.5,1258416888,642
311,2599,3.0,1057854285,9451
210,79139,4.5,1528619175,27022
448,6711,3.5,1117446460,153
2,91658,2.5,1445714938,65754
141,858,2.5,1513129959,238
419,5266,4.5,1321757727,4547
220,10,4.0,1230055828,710
438,597,4.0,1105666215,114
45,1101,4.0,1091306211,744
525,59126,3.0,1476477272,13007
367,4022,3.0,997813060,8358
259,3996,0.5,1146845363,146
28,2268,3.0,1242031764,881
520,1270,5.0,1326608497,105
19,1552,3.0,965709622,1701
200,4886,3.5,1229885803,585
64,8981,4.0,1161559535,2288
68,1801,3.0,1261623620,9313
520,6365,3.5,1326609671,604
177,1291,3.0,1435533606,89
540,2028,5.0,1179108788,857
448,1680,3.0,1019141513,10215
422,2628,4.0,986172053,1893
506,112852,3.5,1424486911,118340
15,2959,2.5,1510571747,550
181,132,3.0,845470661,11863
220,5952,4.5,1230059774,121
256,163,4.0,1447000076,8068
288,5015,3.0,1074091483,1365
50,60397,2.5,1514239353,11631
552,1405,3.5,1111473281,3179
274,62434,3.5,1253915546,10358
111,2167,3.5,1518640804,36647
436,597,3.0,833530423,114
608,1265,3.5,1117491561,137
276,260,5.0,858350672,11
305,71530,2.5,1460136883,19959
604,25,3.0,832080316,451
477,2294,4.0,1200941317,8916
232,6564,3.0,1218167229,1996
140,3108,3.0,949667371,177
298,1748,4.0,1450369268,2666
91,653,2.5,1112710875,8840
102,590,4.0,835875690,581
20,5388,4.0,1054037110,320
122,53000,3.5,1461562258,1562
177,7293,4.0,1435524745,1824
489,4700,2.0,1333297177,9880
28,1234,3.0,1234569526,9277
52,52328,5.0,1468052016,1272
123,81782,4.0,1448836073,44048
177,79185,3.5,1435837103,37834
36,1358,2.5,1100803352,12498
105,4306,4.0,1446573295,808
298,1136,2.5,1447584423,762
608,2580,4.0,1117503674,9430
129,45722,4.0,1167376152,58
608,1911,3.5,1117504945,3050
414,49280,3.5,1183481122,10741
402,25,3.0,849598104,451
312,2004,4.0,1043176345,928
125,8368,3.0,1474289904,673
263,2763,4.0,940383050,913
274,68954,3.5,1257958334,14160
400,7153,4.0,1498870350,122
414,3983,5.0,998322817,14295
42,2194,4.0,996258165,117
33,715,4.0,939715369,11876
68,2804,2.0,1158532823,850
204,858,4.0,1327183341,238
317,73321,2.0,1430513486,20504
368,2490,3.0,971275733,2112
480,4756,2.0,1179166175,11370
357,1407,3.5,1348612303,4232
64,350,3.5,1161528851,10731
217,1590,2.0,955941385,8413
599,1779,2.5,1498516606,10153
259,1517,3.0,1146845356,816
531,590,3.0,1032961880,581
18,4728,3.0,1457005711,9896
474,5446,4.5,1087831859,9555
137,6377,4.0,1204859323,12
21,5445,4.5,1418932153,180
525,1036,4.5,1476475914,562
292,72641,4.0,1293562657,22881
63,4014,2.5,1443200619,392
600,41285,4.0,1237763741,116
231,1704,2.0,1433089554,489
113,1077,3.0,980087902,11561
200,2067,4.0,1229889065,907
414,1378,4.0,961513576,11967
159,46976,1.0,1508641051,1262
167,1732,4.0,1154723140,115
490,1089,4.0,1328146237,500
495,8984,4.5,1458636109,163
21,5349,3.0,1441826946,557
305,90439,3.0,1518173135,50839
201,153,4.0,939226657,414
65,2959,4.5,1494767045,550
525,79702,4.5,1476476446,22538
561,3698,3.0,1491092392,865
414,596,4.0,961518975,10895
413,8665,5.0,1484439902,2502
506,45720,3.0,1424486962,350
280,49286,3.5,1348533342,1581
73,59784,2.5,1464196885,9502
599,5768,3.0,1498525766,16471
200,32587,5.0,1229886430,187
105,2959,5.0,1446571567,550
414,1213,5.0,961516639,769
227,116797,4.5,1447189576,205596
474,6216,3.5,1087831912,1591
80,96691,4.0,1377391193,71679
414,53993,2.5,1216149774,2698
305,57640,4.0,1518198724,11253
132,8360,3.0,1157968847,809
438,3510,4.0,1105650151,10559
464,4022,5.0,1287400404,8358
463,5010,4.0,1145460370,855
162,590,4.0,836488863,581
91,4993,4.5,1112711439,120
105,106696,3.5,1447563589,109445
414,5803,2.0,1066748269,8427
469,2968,5.0,965335435,36819
483,46948,4.0,1178212300,9297
477,3897,4.0,1200940189,786
438,7346,1.0,1105912056,10591
198,2706,4.0,1034136454,2105
386,47,3.0,842610286,807
359,296,4.0,1193179224,680
600,66097,4.0,1237708457,14836
590,1597,3.0,1258419847,8834
7,1101,4.0,1106635502,744
335,3671,4.5,1261541376,11072
610,64983,3.0,1493849811,2253
469,1858,2.0,965334076,10622
438,6764,3.5,1105650188,10159
64,1215,4.0,1161559633,766
452,1663,5.0,1019585417,10890
489,919,4.5,1332773015,630
288,7147,4.5,1086966493,587
352,1544,3.0,1493673618,330
469,1097,4.0,965333419,601
555,3016,4.0,978822017,16281
482,8972,4.0,1105397070,2059
105,51662,4.5,1446571609,1271
414,72998,4.0,1261503960,19995
523,4973,5.0,1503125880,194
68,46970,3.0,1166392812,9718
364,858,5.0,869443772,238
24,1527,4.0,1458941643,18
307,3160,3.5,1194912445,334
153,117176,2.5,1525548724,266856
312,1094,4.0,1043177200,11386
104,8636,3.5,1136331284,558
160,990,1.0,971115791,10861
8,586,3.0,839463702,771
607,4023,3.0,997847173,5994
357,4995,4.0,1348612227,453
318,4034,3.5,1254132957,1900
223,344,1.0,1226209805,3049
186,1136,5.0,1031073654,762
304,2396,4.0,918377405,1934
328,81847,2.0,1494211368,38757
286,1036,4.5,1119562027,562
504,5945,3.0,1072065965,2755
68,64575,3.5,1269121755,14359
267,2890,1.0,959807264,6415
525,4016,4.0,1476478198,11688
368,2699,3.0,971276062,6488
24,111759,3.5,1458941550,137113
232,7293,4.0,1083112841,1824
68,3489,4.0,1158534463,879
57,2683,3.0,965797192,817
403,110,5.0,1225243634,197
111,103810,4.0,1516151997,146216
217,3448,3.0,955943785,801
315,1028,3.0,939919700,433
230,593,3.0,1196304314,274
68,44709,4.0,1261085771,13751
453,2712,3.0,972623117,345
36,2012,2.0,1100803337,196
19,1376,4.0,965703698,168
579,1608,5.0,958882188,9772
469,1377,4.0,965334211,364
115,3146,4.0,948322397,10402
68,8807,4.0,1158534178,11282
210,1270,4.5,1527266224,105
599,1198,3.5,1498500961,85
594,919,4.0,1108798681,630
480,41285,4.0,1179163464,116
119,2353,3.0,1435944400,9798
330,5418,2.0,1285905501,2501
586,2916,4.0,1529903482,861
465,2688,3.0,959896430,2275
288,736,2.0,978468441,664
483,91094,3.5,1415577275,64328
18,97938,3.0,1455051126,87827
600,784,2.5,1237851321,9894
453,1240,4.0,972621667,218
567,91500,1.0,1525289376,70160
313,1466,3.0,1030557900,9366
41,122882,2.5,1458939623,76341
355,1580,4.0,974965636,607
113,1282,4.0,980051320,756
246,69481,5.0,1354126748,12162
274,64839,3.5,1247504845,12163
99,153,5.0,829828005,414
438,3889,3.0,1105664769,12211
590,5349,3.0,1258420945,557
305,1214,4.0,1463335665,348
483,54503,4.0,1415576305,8363
318,113348,3.5,1417278624,98566
226,500,3.5,1095662683,788
305,101362,3.0,1460366113,117263
6,253,3.0,845553283,628
590,2058,3.5,1258416857,9631
380,58559,5.0,1493419875,155
391,4034,2.0,1030825954,1900
489,1320,3.5,1334171100,8077
156,2115,3.5,1106855291,87
